thoi_gian,y_t
2021-09-22,428.66625
2021-09-23,428.7808333333333
2021-09-24,428.87833333333333
2021-09-25,428.9579166666667
2021-09-26,428.94958333333335
2021-09-27,428.94166666666666
2021-09-28,428.9395833333333
2021-09-29,428.94291666666663
2021-09-30,428.95166666666665
2021-10-01,428.96791666666667
2021-10-02,428.95458333333335
2021-10-03,428.94666666666666
2021-10-04,428.93875
2021-10-05,428.9454166666667
2021-10-06,428.94291666666663
2021-10-07,428.9895833333333
2021-10-08,428.9879166666667
2021-10-09,428.99
2021-10-10,428.99
2021-10-11,428.99
2021-10-12,428.99
2021-10-13,428.99
2021-10-14,428.99
2021-10-15,428.99
2021-10-16,428.99
2021-10-17,428.9883333333334
2021-10-18,428.98541666666665
2021-10-19,428.99
2021-10-20,428.9870833333334
2021-10-21,428.98583333333335
2021-10-22,428.9866666666667
2021-10-23,428.9845833333334
2021-10-24,428.98583333333335
2021-10-25,428.99125000000004
2021-10-26,428.9845833333334
2021-10-27,428.9891666666667
2021-10-28,428.9904166666667
2021-10-29,428.99
2021-10-30,428.9775
2021-10-31,428.9895833333333
2021-11-01,428.9904166666667
2021-11-02,428.99083333333334
2021-11-03,428.98875
2021-11-04,428.9870833333334
2021-11-05,428.9879166666667
2021-11-06,428.99125000000004
2021-11-07,428.99125000000004
2021-11-08,428.9904166666667
2021-11-09,429.07124999999996
2021-11-10,429.00916666666666
2021-11-11,428.98
2021-11-12,428.98375000000004
2021-11-13,428.99
2021-11-14,429.1016666666667
2021-11-15,429.01375
2021-11-16,428.99083333333334
2021-11-17,428.99
2021-11-18,428.9920833333333
2021-11-19,428.9925
2021-11-20,428.98875
2021-11-21,428.9891666666667
2021-11-22,428.99291666666664
2021-11-23,428.9920833333333
2021-11-24,428.9920833333333
2021-11-25,428.99
2021-11-26,428.99333333333334
2021-11-27,428.9879166666667
2021-11-28,428.9870833333334
2021-11-29,428.9820833333333
2021-11-30,428.9816666666666
2021-12-01,428.98125000000005
2021-12-02,428.97166666666664
2021-12-03,428.9795833333333
2021-12-04,428.98333333333335
2021-12-05,428.9820833333333
2021-12-06,428.9825
2021-12-07,428.9841666666667
2021-12-08,428.9845833333334
2021-12-09,428.9845833333334
2021-12-10,428.9845833333334
2021-12-11,428.9841666666667
2021-12-12,428.98499999999996
2021-12-13,428.98291666666665
2021-12-14,428.9845833333334
2021-12-15,428.9841666666667
2021-12-16,428.98875
2021-12-17,428.98083333333335
2021-12-18,428.9845833333334
2021-12-19,428.99375000000003
2021-12-20,428.96541666666667
2021-12-21,428.9766666666667
2021-12-22,428.99541666666664
2021-12-23,428.81
2021-12-24,428.3858333333333
2021-12-25,428.7104166666666
2021-12-26,428.9570833333334
2021-12-27,428.9670833333334
2021-12-28,428.99
2021-12-29,428.9941666666667
2021-12-30,428.9983333333333
2021-12-31,429.0
2022-01-01,429.0
2022-01-02,429.0
2022-01-03,429.0
2022-01-04,429.0
2022-01-05,428.92041666666665
2022-01-06,428.7379166666667
2022-01-07,428.8941666666667
2022-01-08,428.8725
2022-01-09,428.8008333333333
2022-01-10,428.7129166666667
2022-01-11,428.61041666666665
2022-01-12,428.56166666666667
2022-01-13,428.45374999999996
2022-01-14,428.51
2022-01-15,428.6479166666666
2022-01-16,428.72375000000005
2022-01-17,428.7608333333333
2022-01-18,428.62416666666667
2022-01-19,428.5833333333333
2022-01-20,428.55791666666664
2022-01-21,428.52208333333334
2022-01-22,428.52833333333336
2022-01-23,428.53833333333336
2022-01-24,428.49541666666664
2022-01-25,428.31125
2022-01-26,428.2383333333333
2022-01-27,428.40166666666664
2022-01-28,428.6275
2022-01-29,428.5833333333333
2022-01-30,428.4675
2022-01-31,428.4608333333333
2022-02-01,428.3966666666667
2022-02-02,428.5504166666667
2022-02-03,428.6070833333333
2022-02-04,428.74291666666664
2022-02-05,428.59833333333336
2022-02-06,428.4079166666667
2022-02-07,428.2091666666667
2022-02-08,427.96875
2022-02-09,427.87916666666666
2022-02-10,428.00083333333333
2022-02-11,427.94208333333336
2022-02-12,427.8925
2022-02-13,428.1445833333333
2022-02-14,428.2716666666667
2022-02-15,428.28125
2022-02-16,428.21583333333336
2022-02-17,428.2054166666667
2022-02-18,428.19166666666666
2022-02-19,428.23
2022-02-20,428.36125
2022-02-21,428.66291666666666
2022-02-22,428.68333333333334
2022-02-23,428.58958333333334
2022-02-24,428.545
2022-02-25,428.5758333333333
2022-02-26,428.57375
2022-02-27,428.39708333333334
2022-02-28,428.44208333333336
2022-03-01,428.21208333333334
2022-03-02,428.17333333333335
2022-03-03,428.09666666666664
2022-03-04,428.0925
2022-03-05,427.9691666666667
2022-03-06,427.98083333333335
2022-03-07,428.14875
2022-03-08,428.22541666666666
2022-03-09,428.2616666666667
2022-03-10,428.3241666666667
2022-03-11,428.35875000000004
2022-03-12,428.19166666666666
2022-03-13,428.19291666666663
2022-03-14,428.2295833333333
2022-03-15,428.0825
2022-03-16,428.0958333333333
2022-03-17,428.1404166666667
2022-03-18,428.15124999999995
2022-03-19,428.15333333333336
2022-03-20,428.1975
2022-03-21,428.3358333333333
2022-03-22,428.1691666666666
2022-03-23,428.2929166666667
2022-03-24,428.1933333333333
2022-03-25,428.3045833333333
2022-03-26,428.21583333333336
2022-03-27,428.1879166666667
2022-03-28,428.2616666666667
2022-03-29,428.14375
2022-03-30,428.11833333333334
2022-03-31,428.07750000000004
2022-04-01,428.41041666666666
2022-04-02,428.3670833333333
2022-04-03,428.55583333333334
2022-04-04,428.4691666666667
2022-04-05,428.20208333333335
2022-04-06,428.2995833333334
2022-04-07,428.2704166666667
2022-04-08,428.3883333333333
2022-04-09,428.25291666666664
2022-04-10,428.18333333333334
2022-04-11,428.3945833333333
2022-04-12,428.28625000000005
2022-04-13,428.17875000000004
2022-04-14,428.2066666666667
2022-04-15,428.325
2022-04-16,428.24499999999995
2022-04-17,428.39625
2022-04-18,428.5783333333333
2022-04-19,428.60291666666666
2022-04-20,428.42541666666665
2022-04-21,428.25291666666664
2022-04-22,428.18375
2022-04-23,428.1070833333333
2022-04-24,428.1066666666666
2022-04-25,428.16166666666663
2022-04-26,428.10041666666666
2022-04-27,428.2204166666667
2022-04-28,428.1325
2022-04-29,428.00708333333336
2022-04-30,428.2108333333333
2022-05-01,428.1766666666667
2022-05-02,428.17291666666665
2022-05-03,428.13166666666666
2022-05-04,428.13166666666666
2022-05-05,428.20666666666665
2022-05-06,428.3616666666667
2022-05-07,428.4458333333334
2022-05-08,428.50708333333336
2022-05-09,428.6333333333334
2022-05-10,428.69666666666666
2022-05-11,428.67
2022-05-12,428.64124999999996
2022-05-13,428.63166666666666
2022-05-14,428.47583333333336
2022-05-15,428.3354166666666
2022-05-16,428.36999999999995
2022-05-17,428.36833333333334
2022-05-18,428.355
2022-05-19,428.64000000000004
2022-05-20,428.9375
2022-05-21,428.9583333333333
2022-05-22,428.94458333333336
2022-05-23,428.93875
2022-05-24,428.8829166666667
2022-05-25,428.91125000000005
2022-05-26,428.87083333333334
2022-05-27,428.89708333333334
2022-05-28,428.5729166666667
2022-05-29,428.1575
2022-05-30,428.05375
2022-05-31,428.05583333333334
2022-06-01,427.97583333333336
2022-06-02,428.1970833333333
2022-06-03,428.29041666666666
2022-06-04,428.24499999999995
2022-06-05,428.05875
2022-06-06,427.99291666666664
2022-06-07,427.97291666666666
2022-06-08,427.8304166666667
2022-06-09,428.01500000000004
2022-06-10,428.06541666666664
2022-06-11,428.0408333333333
2022-06-12,427.9745833333333
2022-06-13,428.1429166666667
2022-06-14,428.2091666666667
2022-06-15,428.09916666666663
2022-06-16,427.99125000000004
2022-06-17,428.14000000000004
2022-06-18,428.1879166666667
2022-06-19,428.11875000000003
2022-06-20,428.19374999999997
2022-06-21,428.31666666666666
2022-06-22,428.3691666666667
2022-06-23,428.33458333333334
2022-06-24,428.26375
2022-06-25,428.31666666666666
2022-06-26,428.3754166666667
2022-06-27,428.32375
2022-06-28,428.41625
2022-06-29,428.395
2022-06-30,428.26416666666665
2022-07-01,428.2170833333334
2022-07-02,428.25125
2022-07-03,428.34666666666664
2022-07-04,428.28625000000005
2022-07-05,428.13416666666666
2022-07-06,427.94291666666663
2022-07-07,427.97625
2022-07-08,427.93125000000003
2022-07-09,428.06125
2022-07-10,428.21250000000003
2022-07-11,428.4504166666666
2022-07-12,428.5083333333334
2022-07-13,428.7
2022-07-14,428.8241666666667
2022-07-15,428.885
2022-07-16,428.7716666666667
2022-07-17,428.7008333333333
2022-07-18,428.6245833333333
2022-07-19,428.58625
2022-07-20,428.64208333333335
2022-07-21,428.64374999999995
2022-07-22,428.59791666666666
2022-07-23,428.5445833333333
2022-07-24,428.47208333333333
2022-07-25,428.43208333333337
2022-07-26,428.42375
2022-07-27,428.33666666666664
2022-07-28,428.35833333333335
2022-07-29,428.45
2022-07-30,428.5395833333334
2022-07-31,428.5020833333333
2022-08-01,428.46125
2022-08-02,428.87166666666667
2022-08-03,428.89000000000004
2022-08-04,428.9583333333333
2022-08-05,428.9633333333333
2022-08-06,428.96416666666664
2022-08-07,428.94416666666666
2022-08-08,428.95166666666665
2022-08-09,428.9570833333333
2022-08-10,428.9604166666666
2022-08-11,428.9579166666667
2022-08-12,428.9820833333333
2022-08-13,428.97291666666666
2022-08-14,428.97375000000005
2022-08-15,428.9591666666667
2022-08-16,428.96541666666667
2022-08-17,428.9708333333333
2022-08-18,428.9750000000001
2022-08-19,428.9766666666667
2022-08-20,428.97625
2022-08-21,428.92041666666665
2022-08-22,428.6666666666667
2022-08-23,428.5525
2022-08-24,428.465
2022-08-25,428.6275
2022-08-26,428.6308333333333
2022-08-27,428.56749999999994
2022-08-28,428.4504166666666
2022-08-29,428.39000000000004
2022-08-30,428.33874999999995
2022-08-31,428.24458333333337
2022-09-01,428.78999999999996
2022-09-02,428.96125
2022-09-03,428.95958333333334
2022-09-04,428.97625
2022-09-05,428.97541666666666
2022-09-06,428.9725
2022-09-07,428.96625
2022-09-08,428.97291666666666
2022-09-09,428.96250000000003
2022-09-10,428.9683333333333
2022-09-11,428.97625
2022-09-12,428.96791666666667
2022-09-13,428.9683333333333
2022-09-14,428.96875
2022-09-15,428.9633333333333
2022-09-16,428.97875
2022-09-17,428.96958333333333
2022-09-18,428.9791666666667
2022-09-19,428.9920833333333
2022-09-20,428.99625
2022-09-21,428.99666666666667
2022-09-22,428.99083333333334
2022-09-23,428.99
2022-09-24,428.9883333333334
2022-09-25,428.9879166666667
2022-09-26,428.99083333333334
2022-09-27,428.8491666666667
2022-09-28,428.96166666666664
2022-09-29,428.9825
2022-09-30,428.98499999999996
2022-10-01,428.98541666666665
2022-10-02,428.9866666666667
2022-10-03,428.9866666666667
2022-10-04,428.9804166666667
2022-10-05,428.98333333333335
2022-10-06,428.9779166666667
2022-10-07,428.9766666666667
2022-10-08,428.97875
2022-10-09,428.98166666666674
2022-10-10,428.98166666666674
2022-10-11,428.99125000000004
2022-10-12,428.99125000000004
2022-10-13,428.9258333333334
2022-10-14,428.74333333333334
2022-10-15,428.87791666666664
2022-10-16,428.9783333333333
2022-10-17,428.98291666666665
2022-10-18,428.98375000000004
2022-10-19,428.9841666666667
2022-10-20,428.9845833333334
2022-10-21,428.9883333333334
2022-10-22,428.98875
2022-10-23,428.99
2022-10-24,428.9941666666667
2022-10-25,428.99333333333334
2022-10-26,428.9925
2022-10-27,428.9904166666667
2022-10-28,428.9866666666667
2022-10-29,428.9920833333333
2022-10-30,428.9920833333333
2022-10-31,428.98625
2022-11-01,428.9925
2022-11-02,429.0308333333333
2022-11-03,428.9883333333334
2022-11-04,428.9895833333333
2022-11-05,428.9916666666666
2022-11-06,428.99
2022-11-07,428.99
2022-11-08,428.99083333333334
2022-11-09,428.9845833333334
2022-11-10,428.9891666666667
2022-11-11,428.98625
2022-11-12,428.9875
2022-11-13,428.98583333333335
2022-11-14,428.92291666666665
2022-11-15,428.74083333333334
2022-11-16,428.56750000000005
2022-11-17,428.41
2022-11-18,428.22625
2022-11-19,428.05333333333334
2022-11-20,427.9904166666667
2022-11-21,428.08874999999995
2022-11-22,428.05958333333336
2022-11-23,428.3533333333333
2022-11-24,428.5079166666667
2022-11-25,428.5933333333333
2022-11-26,428.63208333333336
2022-11-27,428.8766666666667
2022-11-28,428.635
2022-11-29,428.18249999999995
2022-11-30,428.0258333333333
2022-12-01,428.02708333333334
2022-12-02,428.0825
2022-12-03,428.63166666666666
2022-12-04,428.82958333333335
2022-12-05,428.78625000000005
2022-12-06,428.9220833333334
2022-12-07,428.74375000000003
2022-12-08,428.8941666666667
2022-12-09,428.9866666666667
2022-12-10,428.9845833333334
2022-12-11,428.9841666666667
2022-12-12,428.98375000000004
2022-12-13,428.9866666666667
2022-12-14,428.93083333333334
2022-12-15,428.86375
2022-12-16,428.83458333333334
2022-12-17,428.9079166666667
2022-12-18,428.96541666666667
2022-12-19,428.86083333333335
2022-12-20,428.39875
2022-12-21,428.3966666666667
2022-12-22,428.5720833333333
2022-12-23,428.60999999999996
2022-12-24,428.6658333333333
2022-12-25,428.835
2022-12-26,428.8925
2022-12-27,428.94083333333333
2022-12-28,428.9558333333334
2022-12-29,428.94666666666666
2022-12-30,428.8879166666666
2022-12-31,428.8595833333333
